,Turn,Text,True,Pred,Don_true,Don_pred
1367,0,it's 100% functional despite having light scratches,0,0,1,0.34131771326065063
1368,0,"I am very interested in picking this table up today. Your ad says it is for sale for $110, is there any way you could take $85? I can come as soon as possible",5,5,1,0.4572105407714844
1369,0,How about 100?,3,3,1,0.3698994517326355
1370,0,"$100 is a little out of my price range, could you come down to $93?",7,7,1,0.3475170433521271
1371,0,95 and it's a deal,6,3,1,0.3609324097633362
1372,0,I am on my way.,0,0,1,0.46161967515945435
1373,0,"Hey, I saw that you were interested in the bike!",0,0,1,0.692203938961029
1374,0,Yes I am interested what kind of condition is it in?,1,2,1,0.8179689645767212
1375,0,"Its been used just a few times this summer, looks, and feels as if it was the day I bought it.",0,0,1,0.8359520435333252
1376,0,So doesn't have any problems right?,1,2,1,0.8384032845497131
1377,0,"None. You are welcome to come by, and give it a ride if you'd like.",0,0,1,0.46110275387763977
1378,0,Are you willing to negotiate the price?,3,0,1,0.37016624212265015
1379,0,"Ehh, not by much. What were you looking to spend?",3,0,1,0.34867849946022034
1380,0,Can you do it for $600,3,3,1,0.3437991440296173
1381,0,600 would be way too low for me. I suppose I could knock the price down just a hair if you can get here quick. How does $1100 sound?,5,3,1,0.351228803396225
1382,0,800 and it would be going to a good home and I would really appreciate it.,4,3,1,0.7616363763809204
1383,0,I suppose you'd get more use out of it than I.. sounds good.,0,0,1,0.441923052072525
1384,0,Hello,0,0,1,0.2691153287887573
1385,0,Hi! Are you here to sign a lease?,0,0,1,0.32519465684890747
1386,0,"Yes, I am interested in the apartment. Is it a nice area?",1,1,1,0.337619423866272
1387,0,"The area is beautiful, in Livermore Wine Country.",0,0,1,0.34040358662605286
1388,0,Great. Are you willing to negotiate on the price?,3,3,1,0.34426698088645935
1389,0,A little. I can go down to $1850. It's a beautiful place with lots of great amenities!,4,4,1,0.3418976962566376
1390,0,How about 1700? I am on a tight budget and any little bit I can save is great.,7,7,1,0.7845144867897034
1391,0,"I certainly understand! However, the property owner does not want to go lower that $1800 minimum. Can you swing it?",6,4,1,0.8548590540885925
1392,0,"Yes, that is fine. Let's make the deal.",0,0,1,0.8587725758552551
1393,0,Great!,0,0,1,0.8638319969177246
1394,0,"Hi, I am interested in becoming a Solis tenant.",0,0,1,0.4420619308948517
1395,0,Great,0,0,1,0.6724486351013184
1396,0,So what can you tell me about the price?,1,0,1,0.41884100437164307
1397,0,"Are you interested in a 1, 2, or 3 bedroom apartment?",0,0,1,0.4561278522014618
1398,0,Just a one bedroom will be fine for me.,0,0,1,0.3725380003452301
1399,0,And are you interested in the in-home laundry?,0,0,1,0.3493274450302124
1400,0,"No, that won't be absolutely necessary if I can save some money.",0,3,1,0.3428414463996887
1401,0,"Okay, we have a great deal going on right now. We'll pay your deposit and give you a $1000 credit toward your first month's rent. How does that sound?",0,5,1,0.3430488109588623
1402,0,"That sounds great, but I am curious what the monthly rent would be?",0,0,1,0.3414289057254791
1403,0,Right now it's $1898.,0,0,1,0.5595713257789612
1404,0,"Okay, but that seems a little for me. I know there are a lot of nice finishes, but some of them-like laminate flooring-kind of make me worry that the apartment is a little cheap. I would looking to pay more around 1700.",4,4,1,0.3916431665420532
1405,0,"Well, if you're willing to sign a 2-year lease rather than a 1-year, I can lower the price to $1775.",5,5,1,0.35759249329566956
1406,0,"Okay, I can do that.",0,0,1,0.7545627951622009
1407,0,HI,0,0,1,0.6319340467453003
1408,0,hello there,0,0,1,0.47967955470085144
1409,0,Do you have any questions?,0,0,1,0.428345650434494
1410,0,Yes where is the location?,1,1,1,0.3639540374279022
1411,0,California very close to berkeley.,0,0,1,0.35138198733329773
1412,0,thats a great location. Are you willing to negotiate price?,3,3,1,0.7904687523841858
1413,0,Yes I can work with you some.. it is very desirable with the view.,0,0,1,0.8540642261505127
1414,0,I am willing to pay $1575,3,3,1,0.4925121068954468
1415,0,"woah, that is way too low. This is an incredible uit.I could do 1980.",4,3,1,0.3789357841014862
1416,0,how about 1800?,3,3,1,0.3810400664806366
1417,0,$1900 Is the lowest I can take  without a personal loss..,6,6,1,0.7953386902809143
1418,0,okay will take it!,0,0,1,0.8566489219665527
1419,0,Great!,0,0,1,0.8648099303245544
1420,0,Hello. I am interested in this vehicle. How is thetransmission?,1,1,1,0.47346630692481995
1421,0,"It is an automatic and in good workin order, never had a problem with it",0,0,1,0.3943752348423004
1422,0,Ok great. When's the last time it had a tune up?,1,1,1,0.571540892124176
1423,0,"umm I think it was at 125,000 miles... I know that sounds like a lot but it is in really good condition",0,0,1,0.41802576184272766
1424,0,I would like to offer you $4450.,3,3,1,0.38121408224105835
1425,0,that's too low... like I said it is in good shape and is loaded. I can go down to 8500 but that is pushing it,4,4,1,0.37256932258605957
1426,0,$8500 is too high for mate. The highest I can go is $6500 but after that I won't budge.,6,6,1,0.3705507516860962
1427,0,tell you what I can meet you in the middle at 7500,3,3,1,0.3700800836086273
1428,0,Sorry but like I said I'm soldi at $6500.,6,6,1,0.3699703514575958
1429,0,"it has a trailer that I can throw in, since I won't need it anymore. I can sell you both for 7500",5,5,1,0.369318425655365
1430,0,A trailer you say? What's the condition?,1,2,1,0.7821641564369202
1431,0,it is a flatbed trailer decent condition no rust on damage bought it brand new for 1500,0,0,1,0.4492233395576477
1432,0,Alright you got yourself a deal friend. $7500,0,0,1,0.7954714894294739
1433,0,"are you interested in the bed? its a great bed, the best",0,0,0,0.31288084387779236
1434,0,Yep. How old is the bed?,1,2,0,0.3360963463783264
1435,0,"its less than a year old, my brother went to thailand and is never coming back, we are selling it to cover his rent",0,0,0,0.3400236666202545
1436,0,Do you have the ability to drop it off or do we need to pick it up?,1,1,0,0.3407622277736664
1437,0,"i can drop it off for an extra fee, 75 if you scoop it, 100 if i drop it",5,0,0,0.35394972562789917
1438,0,We will pick it up. I am interested but not for $75. How about $50 and we'll come scoop it up today so its off your plate.,5,5,0,0.3439475893974304
1439,0,"I have a lot of other interested people. 75 dollars is more than reasonable for a frame and mattress, 75 is as low as i go, period.",6,6,0,0.341644287109375
1440,0,Unfortunately I am not able to go above $60 for the bed and the frame. If you throw in the bedside table I'll bump it up to $75.,5,5,0,0.34192341566085815
1441,0,"Sorry, like i said, 75 is as low as i go. If you are looking to spend only $50, i suggest Big Shot Bob's Bedbug Infested Beddery.",6,6,0,0.3425006866455078
1442,0,Or just a furniture outlet. Thanks for your kindness and polite interactions.,0,0,0,0.3417354226112366
1443,0,Hi are you interested?,0,0,0,0.3013293743133545
1444,0,"Somewhat. I'm a bit concerned about street traffic, given the very short driveway and what appears to be a busy street",2,2,0,0.7358349561691284
1445,0,It is not audible  from inside. The house is very well built and sound proofed.,0,0,0,0.43439990282058716
1446,0,"Even if that's true (I've never seen it be true), I'm worried about my kids, walking the pets, loitering, and space between units",2,2,0,0.7608785629272461
1447,0,I guess come have a look and see for yourself.,0,0,0,0.4406749904155731
1448,0,How recent was the last renovation?,2,1,0,0.7620183825492859
1449,0,"Last year, it is beautifully built and remodelled.",0,0,0,0.4409467577934265
1450,0,When was it originally built?,1,1,0,0.7620676755905151
1451,0,ten years ago.,0,0,0,0.4427461326122284
1452,0,How close is it to downtown? What's the crime rate?,1,2,0,0.7623937726020813
1453,0,It is actually ina quite safe neighbourhood. Very family friendly.. Are you interested?,0,0,0,0.4409503638744354
1454,0,"Yes, if there is room for a pool.",1,1,0,0.7620683312416077
1455,0,"yes, I am asking $3550. If you take it for two years or more I could lower the price to 2800/",5,0,0,0.4437471330165863
1456,0,We have a 5-year contract with the university so would like it a bit lower.,7,3,0,0.364444375038147
1457,0,2700 is what I CAN OFFER FOR 5 YEARS.,3,6,0,0.747919499874115
1458,0,500$ I'll come pick it up right now cash in hand and I'll throw in a gold chain that's worth 250.,5,5,1,0.7035455107688904
1459,0,I'm not interested in trades. I'm selling the bike for 1050. It is the a competition grade bike same as used by Lance Armstrong and it wasn't just the large amount of drugs that propelled him to all those victories.,4,6,1,0.657251238822937
1460,0,"Haha would you be willing to go any lower, say 650?",3,3,1,0.41540923714637756
1461,0,I can do 900 but really that's a steal. These bikes go for 3 to 4k new.,4,4,1,0.8027018904685974
1462,0,"But it's not new, 750?",4,2,1,0.854628324508667
1463,0,it is near to new... 850 bottom offer.,6,0,1,0.4664478898048401
1464,0,800?,3,3,1,0.6019864678382874
1465,0,850,3,6,1,0.8278773427009583
1466,0,825,3,6,1,0.8561626672744751
1467,0,850,3,6,1,0.857447624206543
1468,0,fine,0,0,1,0.8635750412940979
1469,0,Hello. Can I help you?,0,0,1,0.31925541162490845
1470,0,Hi. I am interested in purchasing this bike. Can you tell me a little bit more about it?,1,1,1,0.33609676361083984
1471,0,"It's been a good bicycle, I used it a few times in high school and then hit a growth spurt, so it's now a little too short for me.",0,0,1,0.34132394194602966
1472,0,have you used it a lot?,2,1,1,0.3564692437648773
1473,0,"For te first month or so, yes, but then grew six to seven inches and the frame was too small. Bought it on Craigslist six months ago. Just trying to recoup some of what I paid for it.",0,0,1,0.3457825183868408
1474,0,okay. I would like to get it but the price is way way high for me. Is there anything we can do about it?,7,3,1,0.3420635461807251
1475,0,"I'm flexible to a degree on the price. It is a Trek bike and they are known to be high quality bikes, though. What are you thinking?",4,4,1,0.3412049114704132
1476,0,how about $85?,3,3,1,0.3413322865962982
1477,0,"No, that is way too low. I'd go maybe $120 and be willing to drive it to your home.",5,5,1,0.3564711809158325
1478,0,okay that works for me. I am down for it then! Thanks!,0,0,1,0.7906505465507507
1479,0,How old exactly is the phone? I am interested in it.,1,2,1,0.2712162733078003
1480,0,The phone is about two years old but has been welling taken care of.,0,0,1,0.3257463276386261
1481,0,Does all the accessories come with it as well?,1,1,1,0.33754557371139526
1482,0,"Yes, I do have all the accessories, manual, and box from when I purchased it.  I am hoping to sell this weekend.  Are you interested?",0,0,1,0.3426450788974762
1483,0,I am interested. It is 2 years old though. Would you be willing to come down in the price?,4,4,1,0.7917028665542603
1484,0,"The phone is like new, so I could come down a bit but not much.  I have several other interested parties.",4,4,1,0.4481137990951538
1485,0,"Yes, I understand. I have been looking at other listings as well. I could do $140 and I would pick it up today with cash in hand.",5,5,1,0.3655667006969452
1486,0,I can't go lower than $170.  Did I mention it does have an extended warranty that would give you warranty coverage for another full year.,5,3,1,0.34664276242256165
1487,0,Could you do $165?,3,3,1,0.3448357582092285
1488,0,"If you pick it up with cash today, I could do $165.",5,5,1,0.35832446813583374
1489,0,You got a deal!,0,0,1,0.7942767143249512
1490,0,Hello,0,0,0,0.4737701416015625
1491,0,Hello I am interested in your service. Am i able to call or text?,0,0,0,0.45984962582588196
1492,0,Sure you can. What questions do you have about this service?,0,0,0,0.542435884475708
1493,0,What are your hours?,1,1,0,0.3878563344478607
1494,0,We are here from 11am to 7:30 pm every single day.,0,0,0,0.39611274003982544
1495,0,Would you take $30 for the service,3,3,0,0.3541650176048279
1496,0,30 dollars is a little too low. How bout we meet in the middle at 40 dollars?,3,3,0,0.3442068099975586
1497,0,how about 35?,3,3,0,0.3428005576133728
1498,0,35 can work. Wanna come by the store and learn more about it?,0,0,0,0.40404415130615234
1499,0,Yes!  Thank you!,0,0,0,0.7946169972419739
1500,0,"Alright, sounds good.",0,0,0,0.8539410829544067
1501,0,Hi there!,0,0,1,0.27102169394493103
1502,0,"Hello, how are you today?",0,0,1,0.32774028182029724
1503,0,Good! I am interested in your car. Any issues with the car?,2,2,1,0.3403567373752594
1504,0,No issues at all. It runs and drives great and has a clean title.,0,0,1,0.34319499135017395
1505,0,the interior is leather?,1,1,1,0.34145838022232056
1506,0,"Yes, it comes with leather seats, has front seat heaters, and a sunroof",0,0,1,0.34490713477134705
1507,0,Sounds nice. can you go down a bit? How about $2500?,3,3,1,0.3420666754245758
1508,0,"That is a little too far down to me. I am asking 5300 for it and that is over 50% off from my asking price. I can give you a little more info about the car so you can see how valuable it actually is... It has 4WD/AWD, automatic trans, BOSE sound system and more..",4,4,1,0.7913228869438171
1509,0,Yes. The money a little tight here. How about 3800 all cash?,5,3,1,0.8559650182723999
1510,0,"What if we meet at $4,200?",3,3,1,0.48708376288414
1511,0,4000 and I'll pick it up,5,5,1,0.4341559410095215
1512,0,"$4,100 and you have a deal",6,6,1,0.7300784587860107
1513,0,deal!,0,0,1,0.8482485413551331
1514,0,Hey were you interested in the studio?,0,0,0,0.2773190438747406
1515,0,Hello. I'm interested in the studio you have listed.,0,0,0,0.3297382593154907
1516,0,Awesome. It's good sized for a studio. Did you have any questions about the amenities?,0,0,0,0.35438627004623413
1517,0,"Yes, I was just about to ask. Which amenities are included.",1,1,0,0.34404289722442627
1518,0,For most all my listing in the area I throw in parking. The laundry room is very close. I also cover everything besides electricity as far as utilities go.,0,0,0,0.3541048467159271
1519,0,"Excellent. It's just what I'm looking for. The only thing is, I'm a little tight on money right now, and I have been looking at a few other properties. I'm looking to pay closer to $812, but I'm willing to negotiate on the price.",7,7,0,0.34393802285194397
1520,0,You seem like an honest person. I'd be willing to meet you somewhere up in the middle. What do you say we make it 1100 and I'll cover electricity for the first two months?,5,5,0,0.34248435497283936
1521,0,"Can you do $975? I really want this studio, and that's about as much as I can afford.",7,7,0,0.3413618505001068
1522,0,I'll do 975 and cover electricity for 1 month at that price.,0,5,0,0.3440411388874054
1523,0,That sounds perfect. I will send you an official offer of $975.,0,0,0,0.6241344809532166
1524,0,Awesome. Enjoy!,0,0,0,0.7185502648353577
1525,0,Hello,0,0,1,0.4894735813140869
1526,0,"Hi, how are you doing today?",0,0,1,0.4672495722770691
1527,0,Good thanks. I was looking at your listing for the Mustang... is that the original paint ?,2,1,1,0.3698812425136566
1528,0,No thats a special paintjob.       Its an upgraded metallic paint.    Paint job alone cost me $600  bucks,0,0,1,0.34750863909721375
1529,0,Great. How many miles does it have on it?,1,1,1,0.34243375062942505
1530,0,For being a nearly 8 year vehicle the Roush Mustang only has 15K miles on it,0,0,1,0.34145763516426086
1531,0,Great. What kind of mileage is it though? What kind of driving have you done with it?,1,1,1,0.34107252955436707
1532,0,"Vehicle has had only 1 owner (myself)   purchased Mustang with only 12 miles on it.    I have only done local driving with the car,  averaging just under 2k Miles a year with it.   This is not my primary transportation.  I have kept up on the oil changes and just did a full tune up on the car 8 months ago. . .. . . purring like a kitten",0,0,1,0.3412797749042511
1533,0,"Alright, I would like to come check it out and get a test drive. If I am able to pay cash would you consider $25000?",5,5,1,0.3410845100879669
1534,0,"Best I will accept (cash offer)   would be an even $27,000  because a non mod  clean ass Roush Mustang is a rare find today and mine is in amazing condition and has been WELL up-kept and maintained",4,4,1,0.3409886956214905
1535,0,Do you have a cover for it?,1,0,1,0.35275405645370483
1536,0,"Yes I can include the ""like new""  cover for the Mustang and throw in some Armorall for the Wheels and the Interior, and the matching Seat Covers and Wheel cover  for and even  $27,100?    :)",5,0,1,0.3773285448551178
1537,0,That sounds fair.,0,0,1,0.6753742694854736
1538,0,Hi I am really interested in this home. Is it still available?,0,0,1,0.2699381113052368
1539,0,"Yes, I still have this listing available. Let me know if you have any questions about it!",0,0,1,0.3262932598590851
1540,0,Is it in a good location?,1,1,1,0.33880069851875305
1541,0,Oh yes. This is a great community. One of the safest the Bay has to offer.,0,0,1,0.34152767062187195
1542,0,What about pet allowance and smoking?,1,1,1,0.34222179651260376
1543,0,Animals are approved with a fee and monthly rent which is pretty standard. Smoking isn't allowed in the unit but feel free to use the back or front yard at your leisure.,0,0,1,0.35881704092025757
1544,0,Great. the price is too high for me. Are you willing to negotiate it?,7,7,1,0.3450172245502472
1545,0,Yeah if you could sign a longer lease I can come down a bit. This is type of price you'll see in this area but I'll give a little leeway.,5,5,1,0.343166708946228
1546,0,$897?,3,3,1,0.3676973581314087
1547,0,You'd have to meet me somewhere in the middle there. What do we say 1300 and a 2 year lease. we're both coming off our price about 400 in that case.,3,3,1,0.3481368124485016
1548,0,How about 1000?,3,3,1,0.3467009961605072
1549,0,if you can bump it up to 1200 we've got a deal,6,3,1,0.39273157715797424
1550,0,okay then 1200 it is!,0,0,1,0.8004003763198853
1551,0,Hello,0,0,0,0.47599658370018005
1552,0,"Hello, are you interested in buying my ipone 6?",0,0,0,0.4337323009967804
1553,0,Yes I am. May I ask if it is in good condition?,2,2,0,0.37528854608535767
1554,0,It has a small crack on the bottom and a small scratch on the screen. Other than that it's in pretty good condition.,0,0,0,0.349947065114975
1555,0,Can I come by and take a look at it?,5,1,0,0.3974386155605316
1556,0,Sure.,0,0,0,0.40839508175849915
1557,0,Are you willing ti lower the price on it?,3,3,0,0.3573979139328003
1558,0,"Yes, but I don't want to go too low though. I'll give it to you for $130",3,3,0,0.35756945610046387
1559,0,That sounds good.,0,0,0,0.49097177386283875
1560,0,Okay. So we have a deal.,0,0,0,0.8008947968482971
1561,0,Hello,0,0,1,0.2689885199069977
1562,0,Hi there,0,0,1,0.325025349855423
1563,0,Interested in this property?,0,0,1,0.3389046788215637
1564,0,"Yeah, but it looks like it might need some work that I would have to pay for, so I was hoping I could get it for $850",4,4,1,0.7922593951225281
1565,0,I can't do that. It's been updated recently and has stainless steel appliances. It's a beautiful studio in a great neighborhood. 1895 is a steal,4,4,1,0.8571666479110718
1566,0,"I can't do that. I could go up to $900, if it helps you out?",6,3,1,0.8646268248558044
1567,0,That's crazy. A studio half the size went for 1800. How about 1650? Recently remodeled!,4,4,1,0.8657998442649841
1568,0,It's not the size that I'm basing this on... it's the location and exterior. How about $1000?,4,3,1,0.8659360408782959
1569,0,Did I mention it comes with an offshores bank account with 500k? $1750. ;),4,3,1,0.8659518361091614
1570,0,"Wow, that sound shady. How about this... $1050 and I don't report you to the feds? ;)",5,5,1,0.7609150409698486
1571,0,LOL. 1400 and you have a deal.,6,6,1,0.8487007021903992
1572,0,Make it 1300 and I'll shake your hand right now,6,5,1,0.8457959890365601
1573,0,"Alright, deal",0,0,1,0.8635967373847961
1574,0,"Awesome, thanks!",0,0,1,0.865583598613739
1575,0,Pleasure doing business with you!,0,0,1,0.8654001355171204
1576,0,Hello there,0,0,1,0.3719756007194519
1577,0,Hello,0,0,1,0.4606963098049164
1578,0,I am interested in taking up residence at this place. Is it a nice area?,1,1,1,0.3687194585800171
1579,0,"It is a very nice area. Safe, no crime. Good for pets or children",0,0,1,0.35680875182151794
1580,0,Great news and is it a one year lease minimum?,1,1,1,0.3448845148086548
1581,0,That is correct,0,0,1,0.42122718691825867
1582,0,Can you lower the price at all for me?,3,3,1,0.3601926863193512
1583,0,"I could take 100 off for you, it's a great neighborhood and location",4,3,1,0.7874990701675415
1584,0,I was hoping to pay 1200 for it. Would that be alright?,3,3,1,0.8503339290618896
1585,0,Do you have pets or children?,1,1,1,0.8581559062004089
1586,0,Both,0,0,1,0.6383187770843506
1587,0,1500 is the lowest I can go,6,6,1,0.8303405046463013
1588,0,That works,0,0,1,0.5420118570327759
1589,0,Hello,0,0,0,0.4758569598197937
1590,0,Hi,0,0,0,0.595514178276062
1591,0,So is this a nice place?,1,1,0,0.40031564235687256
1592,0,"It's beautiful, and in a great neighborhood.",0,0,0,0.3665198087692261
1593,0,Can you come down a bit on the price? It is a little too expensive for me,7,7,0,0.7739475965499878
1594,0,"Well, I have to take my cost into consideration and set somthing aside for maintenance. I can do 3200.",4,4,0,0.4721657335758209
1595,0,Is there any way to go down to 3100?,3,3,0,0.7918944954872131
1596,0,Would you be willing to handle Lawn work and any maintenance under 100?,5,5,0,0.5488442778587341
1597,0,Sure. That works for me,0,0,0,0.824623167514801
1598,0,"Ok, 3100.  You handle Lawn care and any maintenance under 100. Deal?",5,5,0,0.8440715074539185
1599,0,Yes,0,0,0,0.8633483052253723
1600,0,Hi do you still have the SD card,0,0,1,0.4997504949569702
1601,0,HI are you interested in my sd card it is in great conditon 64gb and I am asking $20,0,0,1,0.3775850534439087
1602,0,Is it new or used?,2,1,1,0.3492533266544342
1603,0,"It is new, I purchased it for my phone but decided to buy a larger gb card and used the larger one instead of this one",0,0,1,0.346171110868454
1604,0,You are quite far from me but I would really like this.  Is there anyway you could take $5 for it?,3,3,1,0.34220167994499207
1605,0,"Sorry that is a bit low as it is brand new still in package, If you can pay $15 I should be able to mail it to you ans save you the gas.",5,4,1,0.3412550687789917
1606,0,I honestly really need it tonight.  Could you take $10 for it?,7,3,1,0.342144250869751
1607,0,I will go middle ground $13 and meet you so you don't have to drive as far,5,5,1,0.3974984586238861
1608,0,That sounds good to me.  Thanks,0,0,1,0.8011976480484009
1609,0,ok great,0,0,1,0.8574491739273071
1610,0,Hello im very interested in the 2002 mercedez. How long have you had it for? Are you the first owner?,1,1,1,0.7020567655563354
1611,0,I am. I bought it new in 2002 and have kept it in excellent condition,0,0,1,0.42872297763824463
1612,0,How many miles does it have? are the interiors in good condition?,2,2,1,0.7834412455558777
1613,0,"80,00 miles and the interior are very clean and in good condition.",0,0,1,0.44621798396110535
1614,0,How about 3150,3,3,1,0.36604800820350647
1615,0,"I've priced it at 4,500 and feel that is pretty fair.",4,3,1,0.35005977749824524
1616,0,I cant go that high. How about $3700. The car is a bit old,4,4,1,0.7906078696250916
1617,0,4000 is as low as I'll go.,6,6,1,0.8385825753211975
1618,0,$3900 last offer,6,6,1,0.5559720993041992
1619,0,no deal 4000 is as low as I'll go.,6,6,1,0.7819802761077881
1620,0,Fine ill take it,0,0,1,0.8532739877700806
1621,0,Hello there!,0,0,1,0.2689850926399231
1622,0,How are you?,0,0,1,0.32502076029777527
1623,0,Good! How are you? Are you interested in my apartment?,0,0,1,0.3374324440956116
1624,0,I'm fine.  I'm interested but my budget is limited.  I can offer you $1200 for the apartment.,7,7,1,0.7894065380096436
1625,0,I think that will be too low. It has all the amenities like gym and parking spot. You can save a lot of money. And there is a storage space too. Beautiful and nicely done,4,4,1,0.8565648794174194
1626,0,It sounds nice but some of the amenities aren't of any use to me and my preference isn't to be on the third floor.  I have a little wiggle room but not a huge amount.,4,4,1,0.8646201491355896
1627,0,"Ok, how about if I'll pay the bills for you?",5,5,1,0.5462424755096436
1628,0,"Well, give me numbers.  What type of numbers are we talking about?",2,0,1,0.8240285515785217
1629,0,How about $1600 and I'll pay the bills too..,5,5,1,0.5707894563674927
1630,0,"When you say bills what are you talking about?  Just utilities?  Electricity, water, gas?",1,1,1,0.8255930542945862
1631,0,electricity and water. We don't have gas. Good deal..,0,0,1,0.4723232388496399
1632,0,I'll do $1450 plus electricity and water.,5,5,1,0.4808173179626465
1633,0,Ok.. But you have to move in this month.,5,0,1,0.3867380619049072
1634,0,"Sure.  My old lady just kicked me out anyway.  $1450 it is, then.",0,0,1,0.48687493801116943
1635,0,Deal. Thanks,0,0,1,0.776843786239624
1636,0,Deal.  Thanks.,0,0,1,0.8343823552131653
1637,0,Nice truck! Can we negotiate on the price?,3,0,0,0.2689433991909027
1638,0,Hello,0,0,0,0.3249768614768982
1639,0,"Hi! Can you come down on the price a little? The mileage isn't listed and this could be a concern later down the road. Can we start negotiations at $23,000?",4,0,0,0.3373792767524719
1640,0,Dude... you are trying to lowball me before you even ask me anything about the truck... that is kind of disrespectful...,2,2,0,0.34015727043151855
1641,0,I'm sorry if you see it that way. Can you please tell me more about it? I'm definitely not trying to low ball you at all!,1,3,0,0.34082403779029846
1642,0,"I'm asking $27000 for the truck, and I would need cash only as the ad states. It is an 8 speed automatic, with 5.7 hemi engine. It has never been off road. It is in great condition.",4,0,0,0.3409545421600342
1643,0,"I'm definitely interested but you haven't really listed the condition of the truck or mileage but I'm totally willing to work with you on it. Would you take $24,000 cash for it?",4,4,0,0.3409683406352997
1644,0,"It is in great condition. It has 20,200 miles on it.",4,0,0,0.3409936726093292
1645,0,"It's not listed on the ad. Would you take $24,300? I'll come pick it up today.",4,5,0,0.34101197123527527
1646,0,Sorry it wasn't included in the ad but that isn't really a reason for me to lower the price. This seems to be a waste of my time.,2,4,0,0.3409692049026489
1647,0,Hi I saw your bike online and i'm very interested,0,0,1,0.2821466624736786
1648,0,Hello,0,0,1,0.3279757797718048
1649,0,"Great, do you have any questions?",0,0,1,0.3381552994251251
1650,0,Yes what shape are the tires in?  Also how is the paint on the body,1,2,1,0.34641751646995544
1651,0,"It is in great condition, nice and clean. The paint and tires are perfect. It is only 6months old",0,0,1,0.3426247537136078
1652,0,"Ok sounds good, just what I was looking for.  I can bring you $700 cash right now.",1,5,1,0.34743010997772217
1653,0,"Well as the ad says, the price is pretty firm at $1350 ...",6,4,1,0.34241145849227905
1654,0,Yeah I saw that but it is a used bike and I don't know who had it before you and how good they took care of it.  Also you could have the cash in your hand today and I would be glad to come pick it up and load it myself,4,5,1,0.7636474967002869
1655,0,"Like I said, it is only 6 months old. The suspension alone is worth the asking price.",4,4,1,0.4411862790584564
1656,0,"Well people may be hesitant to buy with you selling it so soon, they might wonder why you want to get rid of it?  I can do $1000 cash and I'll pick up!",5,4,1,0.3638281226158142
1657,0,Ok I can do $1000 cash if you come by tonight.,5,5,1,0.35220783948898315
1658,0,Thanks a lot!,0,0,1,0.7651752233505249
1659,0,Hello how are you?,0,0,1,0.2896624803543091
1660,0,"Greaat, how are you?  Are you interested in the townhome?  Can I answer any questions?",0,0,1,0.3526590168476105
1661,0,Yes are you interested? I am renting.,0,0,1,0.35817751288414
1662,0,"OK, well this is a great property.  It's in a convenient location and has all the modern amenities.",0,0,1,0.3460829555988312
1663,0,Yes I know my tenants are all very happy here. Are you interested in renting?,0,0,1,0.3512348532676697
1664,0,Yes I am very interested,0,0,1,0.36288079619407654
1665,0,Okay great well I am asking $3400,0,0,1,0.4614354074001312
1666,0,That is a little over my budget.  I have excellent credit and can put down a deposit in cash.  Would you be willing to consider $2000?,7,7,1,0.3685417175292969
1667,0,I'm sorry but for this unit and in the area that price is too low. I can work with you and let this work for $3000 which is still very low!,4,4,1,0.3471871316432953
1668,0,What if I pay an extra $500 on the deposit?  Could you do $2700?,5,5,1,0.3514865040779114
1669,0,This is still very low for this town house. $2900 is the lowest I can go,6,6,1,0.3524671494960785
1670,0,Ok well I can take the $2900 but without the extra deposit money,5,5,1,0.3921578824520111
1671,0,That is okay you are getting a great deat,0,0,1,0.8006191253662109
1672,0,"great, thanks a lot!",0,0,1,0.8580980896949768
1673,0,"Hello, yes, I'm interested in the product in your listing?",0,0,0,0.3131559193134308
1674,0,"Hello, any questions i can answer for you?",0,0,0,0.3974675238132477
1675,0,"Well, is there anything wrong with the ipad?",2,2,0,0.3542991280555725
1676,0,"No it works great, I just upgraded so its time for a new one",0,0,0,0.3447778522968292
1677,0,"Well, I might be interested, what version of iOS is installed on the ipad?",1,1,0,0.34184837341308594
1678,0,"The last update was 10.0, I just did the update on it. Its a great ipad.",0,0,0,0.3462597131729126
1679,0,"Hmm. Well, I'd like to pay $175.",3,3,0,0.34267351031303406
1680,0,Thats a little lower than i was hoping id get. Can you come up to 350? Apple products are great and they hold theyre value very well.,4,4,0,0.788663387298584
1681,0,"I can buy a 2017 ipad for $400. I'd be willing to come up to $200, and I'll come pick it up, but I couldn't go any higher than that.",5,5,0,0.4504907429218292
1682,0,ok i can do 200. When will you pick up?,0,0,0,0.7825798392295837
1683,0,"Well, how about I come by tonight to grab it?",0,0,0,0.8528076410293579
1684,0,sounds great! Ill have it ready to go!,0,0,0,0.8644018173217773
1685,0,"Okay, I'll swing by tonight around 10 to grab it, and to pick up the ipad too :)",0,0,0,0.8611688613891602
1686,0,Hi is the studio still available?,0,0,0,0.2962966859340668
1687,0,hi yes its absolutely available,0,0,0,0.36164340376853943
1688,0,Ok are utilities included in the $1400 asking price?,0,1,0,0.790277898311615
1689,0,yes they are,0,0,0,0.7144260406494141
1690,0,Is the property pet friendly?,1,1,0,0.8350400924682617
1691,0,yes it is.,0,0,0,0.5631871819496155
1692,0,How many bedrooms are in the apartment?,1,1,0,0.8155753016471863
1693,0,one bedroom. Its wonderful and very well kept.,0,0,0,0.49634167551994324
